INSEE_COM,LIBGEO,DENS,LIBDENS,PMUN21,P1,P2,P3,P4,P5,P6,P7,zone_type
01283,Oyonnax,2,Centres urbains intermédiaires,22277,0.0,78.85,0.0,16.19,0.0,4.53,0.43,Urbain
01284,Ozan,6,Rural à habitat dispersé,725,0.0,0.0,0.0,0.0,0.0,90.95,9.05,Rural
01285,Parcieux,4,Ceintures urbaines,1319,0.0,0.0,0.0,93.54,0.0,6.46,0.0,Urbain
01286,Parves et Nattages,6,Rural à habitat dispersé,955,0.0,0.0,0.0,0.0,0.0,86.86,13.14,Rural
01288,Péron,5,Bourgs ruraux,2838,0.0,0.0,0.0,0.0,65.1,27.98,6.92,Rural
01289,Péronnas,4,Ceintures urbaines,6448,0.0,39.01,0.0,49.92,0.0,9.05,2.02,Urbain
01290,Pérouges,6,Rural à habitat dispersé,1346,0.0,2.06,0.0,34.19,18.74,42.49,2.53,Rural
01291,Perrex,6,Rural à habitat dispersé,852,0.0,0.0,0.0,0.0,0.0,85.91,14.09,Rural
01293,Peyriat,6,Rural à habitat dispersé,148,0.0,0.0,0.0,0.0,0.0,75.8,24.2,Rural
01294,Peyrieu,6,Rural à habitat dispersé,908,0.0,0.0,0.0,0.0,0.0,91.69,8.31,Rural
01295,Peyzieux-sur-Saône,6,Rural à habitat dispersé,666,0.0,0.0,0.0,0.0,0.0,89.36,10.64,Rural
01296,Pirajoux,6,Rural à habitat dispersé,407,0.0,0.0,0.0,0.0,0.0,50.99,49.01,Rural
01297,Pizay,6,Rural à habitat dispersé,914,0.0,0.0,0.0,0.0,0.0,96.99,3.01,Rural
01298,Plagne,6,Rural à habitat dispersé,161,0.0,0.0,0.0,0.0,0.0,54.95,45.05,Rural
01299,Le Plantay,6,Rural à habitat dispersé,579,0.0,0.0,0.0,0.0,0.0,77.48,22.52,Rural
01301,Polliat,5,Bourgs ruraux,2648,0.0,0.0,0.0,0.0,56.98,37.3,5.72,Rural
01302,Pollieu,6,Rural à habitat dispersé,168,0.0,0.0,0.0,0.0,0.0,89.53,10.47,Rural
01303,Poncin,5,Bourgs ruraux,1729,0.0,0.0,0.0,0.0,53.13,41.7,5.17,Rural
01304,Pont-d'Ain,5,Bourgs ruraux,2871,0.0,0.0,0.0,0.0,68.08,30.36,1.56,Rural
01305,Pont-de-Vaux,5,Bourgs ruraux,2189,0.0,0.0,0.0,0.0,93.14,6.26,0.6,Rural
01306,Pont-de-Veyle,5,Bourgs ruraux,1629,0.0,0.0,0.0,0.0,92.89,6.72,0.4,Rural
01307,Port,3,Petites villes,843,0.0,0.0,94.99,0.0,0.0,5.01,0.0,Mixte
01308,Pougny,5,Bourgs ruraux,796,0.0,0.0,0.0,0.0,52.25,47.06,0.69,Rural
01309,Pouillat,7,Rural à habitat très dispersé,81,0.0,0.0,0.0,0.0,0.0,25.0,75.0,Rural
01310,Prémeyzel,6,Rural à habitat dispersé,247,0.0,0.0,0.0,0.0,0.0,93.31,6.69,Rural
01311,Prémillieu,7,Rural à habitat très dispersé,44,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
01313,Prévessin-Moëns,4,Ceintures urbaines,9063,0.0,1.18,0.0,91.89,0.0,6.92,0.0,Urbain
01314,Priay,6,Rural à habitat dispersé,1764,0.0,0.0,0.0,0.0,36.05,59.68,4.27,Rural
01317,Ramasse,6,Rural à habitat dispersé,331,0.0,0.0,0.0,0.0,0.0,99.13,0.87,Rural
01318,Rancé,6,Rural à habitat dispersé,741,0.0,0.0,0.0,0.0,0.0,90.71,9.29,Rural
01319,Relevant,6,Rural à habitat dispersé,467,0.0,0.0,0.0,0.0,0.0,59.92,40.08,Rural
01320,Replonges,5,Bourgs ruraux,3899,0.0,0.91,0.0,0.0,79.01,17.23,2.85,Rural
01321,Revonnas,6,Rural à habitat dispersé,896,0.0,0.0,0.0,0.0,46.76,52.47,0.77,Rural
01322,Reyrieux,4,Ceintures urbaines,5098,0.0,0.0,0.0,90.78,0.0,8.4,0.82,Urbain
01323,Reyssouze,5,Bourgs ruraux,1010,0.0,0.0,0.0,0.0,56.95,42.64,0.41,Rural
01325,Rignieux-le-Franc,5,Bourgs ruraux,1098,0.0,0.0,0.0,0.0,62.93,28.73,8.35,Rural
01328,Romans,6,Rural à habitat dispersé,617,0.0,0.0,0.0,0.0,0.0,58.31,41.69,Rural
01329,Rossillon,6,Rural à habitat dispersé,160,0.0,0.0,0.0,0.0,0.0,83.33,16.67,Rural
01330,Ruffieu,6,Rural à habitat dispersé,177,0.0,0.0,0.0,0.0,0.0,69.23,30.77,Rural
01331,Saint-Alban,6,Rural à habitat dispersé,192,0.0,0.0,0.0,0.0,0.0,87.04,12.96,Rural
01332,Saint-André-de-Bâgé,5,Bourgs ruraux,809,0.0,0.0,0.0,0.0,64.94,35.06,0.0,Rural
01333,Saint-André-de-Corcy,5,Bourgs ruraux,3368,0.0,0.0,0.0,0.0,81.23,13.75,5.02,Rural
01334,Saint-André-d'Huiriat,6,Rural à habitat dispersé,675,0.0,0.0,0.0,0.0,0.0,76.97,23.03,Rural
01335,Saint-André-le-Bouchoux,6,Rural à habitat dispersé,418,0.0,0.0,0.0,0.0,0.0,80.2,19.8,Rural
01336,Saint-André-sur-Vieux-Jonc,6,Rural à habitat dispersé,1211,0.0,0.0,0.0,0.0,0.0,80.68,19.32,Rural
01337,Saint-Bénigne,6,Rural à habitat dispersé,1343,0.0,0.0,0.0,0.0,0.15,90.71,9.14,Rural
01338,Groslée-Saint-Benoit,6,Rural à habitat dispersé,1238,0.0,0.0,0.0,0.0,0.0,77.03,22.97,Rural
01339,Saint-Bernard,4,Ceintures urbaines,1497,0.0,0.0,0.0,76.82,0.0,23.18,0.0,Urbain
01342,Sainte-Croix,6,Rural à habitat dispersé,547,0.0,0.0,0.0,0.0,0.0,74.68,25.32,Rural
01343,Saint-Cyr-sur-Menthon,6,Rural à habitat dispersé,1844,0.0,0.0,0.0,0.0,0.0,92.82,7.18,Rural
01344,Saint-Denis-lès-Bourg,2,Centres urbains intermédiaires,6063,0.0,55.61,0.0,33.93,0.0,8.25,2.21,Urbain
01345,Saint-Denis-en-Bugey,4,Ceintures urbaines,2240,0.0,0.0,0.0,99.01,0.0,0.0,0.99,Urbain
01346,Saint-Didier-d'Aussiat,6,Rural à habitat dispersé,850,0.0,0.0,0.0,0.0,0.0,72.35,27.65,Rural
01347,Saint-Didier-de-Formans,4,Ceintures urbaines,2141,0.0,0.0,0.0,86.59,0.0,13.31,0.1,Urbain
01348,Saint-Didier-sur-Chalaronne,5,Bourgs ruraux,3052,0.0,0.0,0.0,0.0,57.99,36.24,5.77,Rural
01349,Saint-Éloi,6,Rural à habitat dispersé,524,0.0,0.0,0.0,0.0,0.0,82.48,17.52,Rural
01350,Saint-Étienne-du-Bois,6,Rural à habitat dispersé,2553,0.0,0.0,0.0,0.0,38.51,47.43,14.06,Rural
01351,Saint-Étienne-sur-Chalaronne,5,Bourgs ruraux,1613,0.0,0.0,0.0,0.0,54.64,33.37,11.99,Rural
01352,Saint-Étienne-sur-Reyssouze,6,Rural à habitat dispersé,581,0.0,0.0,0.0,0.0,0.0,64.83,35.17,Rural
01353,Sainte-Euphémie,4,Ceintures urbaines,1730,0.0,0.0,0.0,84.83,0.0,12.57,2.61,Urbain
01354,Saint-Genis-Pouilly,2,Centres urbains intermédiaires,14558,0.0,69.22,0.0,27.04,0.0,3.41,0.33,Urbain
01355,Saint-Genis-sur-Menthon,6,Rural à habitat dispersé,486,0.0,0.0,0.0,0.0,0.0,50.43,49.57,Rural
01356,Saint-Georges-sur-Renon,6,Rural à habitat dispersé,199,0.0,0.0,0.0,0.0,0.0,84.07,15.93,Rural
01357,Saint-Germain-de-Joux,6,Rural à habitat dispersé,505,0.0,0.0,0.0,0.0,0.0,66.53,33.47,Rural
01358,Saint-Germain-les-Paroisses,6,Rural à habitat dispersé,425,0.0,0.0,0.0,0.0,0.0,68.26,31.74,Rural
01359,Saint-Germain-sur-Renon,6,Rural à habitat dispersé,257,0.0,0.0,0.0,0.0,0.0,51.0,49.0,Rural
01360,Saint-Jean-de-Gonville,4,Ceintures urbaines,1988,0.0,0.0,0.0,84.17,0.0,14.14,1.68,Urbain
01361,Saint-Jean-de-Niost,5,Bourgs ruraux,1826,0.0,0.0,0.0,0.0,83.53,10.91,5.57,Rural
01362,Saint-Jean-de-Thurigneux,6,Rural à habitat dispersé,829,0.0,0.0,0.0,0.0,0.0,77.99,22.01,Rural
01363,Saint-Jean-le-Vieux,5,Bourgs ruraux,1786,0.0,0.0,0.0,0.0,75.6,22.77,1.63,Rural
01364,Saint-Jean-sur-Reyssouze,7,Rural à habitat très dispersé,767,0.0,0.0,0.0,0.0,0.0,47.23,52.77,Rural
01365,Saint-Jean-sur-Veyle,6,Rural à habitat dispersé,1159,0.0,0.0,0.0,0.0,38.41,48.0,13.59,Rural
01366,Sainte-Julie,5,Bourgs ruraux,1090,0.0,0.0,0.0,0.0,57.26,35.86,6.88,Rural
01367,Saint-Julien-sur-Reyssouze,6,Rural à habitat dispersé,707,0.0,0.0,0.0,0.0,0.0,83.99,16.01,Rural
01368,Saint-Julien-sur-Veyle,6,Rural à habitat dispersé,848,0.0,0.0,0.0,0.0,0.0,90.2,9.8,Rural
01369,Saint-Just,5,Bourgs ruraux,954,0.0,0.0,0.0,0.0,77.12,17.44,5.44,Rural
01370,Saint-Laurent-sur-Saône,2,Centres urbains intermédiaires,1659,0.0,100.0,0.0,0.0,0.0,0.0,0.0,Urbain
01371,Saint-Marcel,5,Bourgs ruraux,1261,0.0,0.0,0.0,0.0,93.1,0.0,6.9,Rural
01372,Saint-Martin-de-Bavel,6,Rural à habitat dispersé,436,0.0,0.0,0.0,0.0,0.0,85.98,14.02,Rural
01373,Saint-Martin-du-Frêne,5,Bourgs ruraux,1033,0.0,0.0,0.0,0.0,63.1,28.32,8.58,Rural
01374,Saint-Martin-du-Mont,6,Rural à habitat dispersé,1899,0.0,0.0,0.0,0.0,0.0,95.87,4.13,Rural
01375,Saint-Martin-le-Châtel,6,Rural à habitat dispersé,781,0.0,0.0,0.0,0.0,0.0,74.22,25.78,Rural
01376,Saint-Maurice-de-Beynost,2,Centres urbains intermédiaires,4155,0.0,73.35,0.0,21.95,0.0,3.47,1.23,Urbain
01378,Saint-Maurice-de-Gourdans,5,Bourgs ruraux,2748,0.0,0.0,0.0,0.0,66.65,29.57,3.79,Rural
01379,Saint-Maurice-de-Rémens,6,Rural à habitat dispersé,756,0.0,0.0,0.0,0.0,0.0,93.27,6.73,Rural
01380,Saint-Nizier-le-Bouchoux,7,Rural à habitat très dispersé,598,0.0,0.0,0.0,0.0,0.0,35.29,64.71,Rural
01381,Saint-Nizier-le-Désert,6,Rural à habitat dispersé,922,0.0,0.0,0.0,0.0,0.0,70.77,29.23,Rural
01382,Sainte-Olive,6,Rural à habitat dispersé,331,0.0,0.0,0.0,0.0,0.0,53.26,46.74,Rural
01383,Saint-Paul-de-Varax,5,Bourgs ruraux,1641,0.0,0.0,0.0,0.0,62.55,29.13,8.31,Rural
01384,Saint-Rambert-en-Bugey,5,Bourgs ruraux,2173,0.0,0.0,0.0,0.0,72.76,12.34,14.9,Rural
01385,Saint-Rémy,5,Bourgs ruraux,943,0.0,0.0,0.0,0.0,61.98,31.37,6.64,Rural
01386,Saint-Sorlin-en-Bugey,3,Petites villes,1125,0.0,0.0,89.17,0.0,0.0,6.21,4.61,Mixte
01387,Saint-Sulpice,6,Rural à habitat dispersé,260,0.0,0.0,0.0,0.0,0.0,64.32,35.68,Rural
01388,Saint-Trivier-de-Courtes,5,Bourgs ruraux,1119,0.0,0.0,0.0,0.0,52.32,28.47,19.21,Rural
01389,Saint-Trivier-sur-Moignans,5,Bourgs ruraux,1857,0.0,0.0,0.0,0.0,62.49,6.49,31.02,Rural
01390,Saint-Vulbas,6,Rural à habitat dispersé,1234,0.0,0.0,0.0,0.0,38.17,60.51,1.32,Rural
01391,Salavre,7,Rural à habitat très dispersé,284,0.0,0.0,0.0,0.0,0.0,48.85,51.15,Rural
01392,Samognat,6,Rural à habitat dispersé,660,0.0,0.0,0.0,0.0,0.0,93.9,6.1,Rural
01393,Sandrans,6,Rural à habitat dispersé,567,0.0,0.0,0.0,0.0,0.0,73.17,26.83,Rural
01396,Sault-Brénaz,6,Rural à habitat dispersé,997,0.0,0.0,0.0,0.0,0.0,99.27,0.73,Rural
01397,Sauverny,4,Ceintures urbaines,992,0.0,0.0,0.0,95.7,0.0,0.0,4.3,Urbain
01398,Savigneux,5,Bourgs ruraux,1449,0.0,0.0,0.0,0.0,60.12,30.41,9.46,Rural
01399,Ségny,4,Ceintures urbaines,2412,0.0,0.0,0.0,73.14,0.0,26.86,0.0,Urbain
01400,Seillonnaz,7,Rural à habitat très dispersé,137,0.0,0.0,0.0,0.0,0.0,38.06,61.94,Rural
01401,Sergy,4,Ceintures urbaines,2218,0.0,13.47,0.0,54.81,0.0,30.41,1.31,Urbain
01402,Sermoyer,6,Rural à habitat dispersé,648,0.0,0.0,0.0,0.0,0.0,77.91,22.09,Rural
01403,Serrières-de-Briord,5,Bourgs ruraux,1312,0.0,0.0,0.0,0.0,97.69,2.16,0.15,Rural
01404,Serrières-sur-Ain,7,Rural à habitat très dispersé,134,0.0,0.0,0.0,0.0,0.0,49.64,50.36,Rural
01405,Servas,5,Bourgs ruraux,1270,0.0,0.0,0.0,0.0,67.88,22.11,10.0,Rural
01406,Servignat,7,Rural à habitat très dispersé,175,0.0,0.0,0.0,0.0,0.0,42.42,57.58,Rural
01407,Seyssel,5,Bourgs ruraux,1001,0.0,0.0,0.0,0.0,71.27,27.92,0.81,Rural
01408,Simandre-sur-Suran,6,Rural à habitat dispersé,656,0.0,0.0,0.0,0.0,0.0,87.93,12.07,Rural
01410,Sonthonnax-la-Montagne,6,Rural à habitat dispersé,292,0.0,0.0,0.0,0.0,0.0,59.94,40.06,Rural
01411,Souclin,6,Rural à habitat dispersé,267,0.0,0.0,0.0,0.0,0.0,95.77,4.23,Rural
01412,Sulignat,6,Rural à habitat dispersé,608,0.0,0.0,0.0,0.0,0.0,76.99,23.01,Rural
01415,Talissieu,6,Rural à habitat dispersé,519,0.0,0.0,0.0,0.0,0.0,98.98,1.02,Rural
01416,Tenay,5,Bourgs ruraux,1013,0.0,0.0,0.0,0.0,58.79,36.21,4.99,Rural
01418,Thil,5,Bourgs ruraux,1156,0.0,0.0,0.0,0.0,83.21,16.43,0.36,Rural
01419,Thoiry,4,Ceintures urbaines,6136,0.0,0.0,0.0,86.46,0.0,12.38,1.15,Urbain
01420,Thoissey,5,Bourgs ruraux,1655,0.0,0.0,0.0,0.0,93.0,6.81,0.2,Rural
01421,Torcieu,6,Rural à habitat dispersé,744,0.0,0.0,0.0,0.0,0.0,88.67,11.33,Rural
01422,Tossiat,5,Bourgs ruraux,1352,0.0,0.0,0.0,0.0,69.38,24.28,6.33,Rural
01423,Toussieux,4,Ceintures urbaines,1198,0.0,0.0,0.0,66.26,0.0,33.74,0.0,Urbain
01424,Tramoyes,5,Bourgs ruraux,1843,0.0,0.0,0.0,0.0,82.5,15.01,2.49,Rural
01425,La Tranclière,6,Rural à habitat dispersé,286,0.0,0.0,0.0,0.0,0.0,60.85,39.15,Rural
01426,Val-Revermont,6,Rural à habitat dispersé,2500,0.0,0.0,0.0,0.0,24.82,54.42,20.76,Rural
01427,Trévoux,4,Ceintures urbaines,6947,0.0,0.0,0.0,96.9,0.0,3.1,0.0,Urbain
01428,Valeins,6,Rural à habitat dispersé,131,0.0,0.0,0.0,0.0,0.0,79.3,20.7,Rural
01429,Vandeins,6,Rural à habitat dispersé,717,0.0,0.0,0.0,0.0,0.0,69.82,30.18,Rural
01430,Varambon,6,Rural à habitat dispersé,654,0.0,0.0,0.0,0.0,0.0,90.76,9.24,Rural
01431,Vaux-en-Bugey,4,Ceintures urbaines,1234,0.0,0.0,0.0,62.97,0.0,36.55,0.48,Urbain
01432,Verjon,6,Rural à habitat dispersé,339,0.0,0.0,0.0,0.0,0.0,87.34,12.66,Rural
01433,Vernoux,6,Rural à habitat dispersé,301,0.0,0.0,0.0,0.0,0.0,59.72,40.28,Rural
01434,Versailleux,6,Rural à habitat dispersé,494,0.0,0.0,0.0,0.0,0.0,78.6,21.4,Rural
01435,Versonnex,4,Ceintures urbaines,2137,0.0,0.0,0.0,82.76,0.0,16.32,0.93,Urbain
01436,Vesancy,4,Ceintures urbaines,502,0.0,0.0,0.0,92.36,0.0,0.0,7.64,Urbain
01437,Vescours,7,Rural à habitat très dispersé,219,0.0,0.0,0.0,0.0,0.0,41.7,58.3,Rural
01439,Vésines,6,Rural à habitat dispersé,98,0.0,0.0,0.0,0.0,0.0,83.15,16.85,Rural
01441,Vieu-d'Izenave,6,Rural à habitat dispersé,735,0.0,0.0,0.0,0.0,0.0,88.86,11.14,Rural
01443,Villars-les-Dombes,5,Bourgs ruraux,4954,0.0,0.0,0.0,0.0,88.86,5.81,5.33,Rural
01444,Villebois,6,Rural à habitat dispersé,1197,0.0,0.0,0.0,0.0,0.0,97.48,2.52,Rural
01445,Villemotier,6,Rural à habitat dispersé,617,0.0,0.0,0.0,0.0,0.0,51.39,48.61,Rural
01446,Villeneuve,5,Bourgs ruraux,1569,0.0,0.0,0.0,0.0,56.61,21.47,21.92,Rural
01447,Villereversure,6,Rural à habitat dispersé,1353,0.0,0.0,0.0,0.0,0.0,83.34,16.66,Rural
01448,Villes,6,Rural à habitat dispersé,400,0.0,0.0,0.0,0.0,0.0,97.89,2.11,Rural
01449,Villette-sur-Ain,5,Bourgs ruraux,762,0.0,0.0,0.0,0.0,56.75,23.07,20.18,Rural
01450,Villieu-Loyes-Mollon,4,Ceintures urbaines,3793,0.0,0.0,0.0,70.86,0.0,27.19,1.95,Urbain
01451,Viriat,5,Bourgs ruraux,6808,0.0,9.87,0.0,8.94,42.01,33.87,5.31,Rural
01452,Virieu-le-Grand,6,Rural à habitat dispersé,1118,0.0,0.0,0.0,0.0,0.0,99.63,0.37,Rural
01453,Arvière-en-Valromey,6,Rural à habitat dispersé,713,0.0,0.0,0.0,0.0,0.0,68.99,31.01,Rural
01454,Virignin,5,Bourgs ruraux,1127,0.0,0.0,0.0,0.0,51.96,47.31,0.73,Rural
01456,Vongnes,6,Rural à habitat dispersé,71,0.0,0.0,0.0,0.0,0.0,51.32,48.68,Rural
01457,Vonnas,5,Bourgs ruraux,3216,0.0,0.0,0.0,0.0,71.88,22.81,5.3,Rural
02001,Abbécourt,4,Ceintures urbaines,507,0.0,0.0,0.0,69.54,0.0,23.54,6.92,Urbain
02002,Achery,6,Rural à habitat dispersé,594,0.0,0.0,0.0,0.0,0.0,91.2,8.8,Rural
02003,Acy,5,Bourgs ruraux,1016,0.0,0.0,0.0,0.0,78.62,14.97,6.41,Rural
02004,Agnicourt-et-Séchelles,6,Rural à habitat dispersé,186,0.0,0.0,0.0,0.0,0.0,97.06,2.94,Rural
02005,Aguilcourt,6,Rural à habitat dispersé,393,0.0,0.0,0.0,0.0,0.0,87.91,12.09,Rural
02006,Aisonville-et-Bernoville,6,Rural à habitat dispersé,259,0.0,0.0,0.0,0.0,0.0,98.93,1.07,Rural
02007,Aizelles,6,Rural à habitat dispersé,120,0.0,0.0,0.0,0.0,0.0,88.39,11.61,Rural
02008,Aizy-Jouy,6,Rural à habitat dispersé,303,0.0,0.0,0.0,0.0,0.0,81.61,18.39,Rural
02009,Alaincourt,5,Bourgs ruraux,527,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Rural
02010,Allemant,6,Rural à habitat dispersé,169,0.0,0.0,0.0,0.0,0.0,85.76,14.24,Rural
02011,Ambleny,5,Bourgs ruraux,1181,0.0,0.0,0.0,0.0,61.79,34.7,3.51,Rural
02012,Ambrief,6,Rural à habitat dispersé,78,0.0,0.0,0.0,0.0,0.0,85.33,14.67,Rural
02013,Amifontaine,6,Rural à habitat dispersé,387,0.0,0.0,0.0,0.0,0.0,93.1,6.9,Rural
02014,Amigny-Rouy,5,Bourgs ruraux,716,0.0,0.0,0.0,0.0,90.46,8.21,1.33,Rural
02015,Ancienville,6,Rural à habitat dispersé,76,0.0,0.0,0.0,0.0,0.0,97.47,2.53,Rural
02016,Andelain,6,Rural à habitat dispersé,212,0.0,0.0,0.0,0.0,0.0,99.09,0.91,Rural
02017,Anguilcourt-le-Sart,6,Rural à habitat dispersé,295,0.0,0.0,0.0,0.0,0.0,92.28,7.72,Rural
02018,Anizy-le-Grand,5,Bourgs ruraux,2549,0.0,0.0,0.0,0.0,76.02,20.74,3.24,Rural
02019,Annois,6,Rural à habitat dispersé,355,0.0,0.0,0.0,0.0,3.81,87.06,9.13,Rural
02020,Any-Martin-Rieux,6,Rural à habitat dispersé,455,0.0,0.0,0.0,0.0,0.0,73.11,26.89,Rural
02021,Archon,6,Rural à habitat dispersé,79,0.0,0.0,0.0,0.0,0.0,91.14,8.86,Rural
02022,Arcy-Sainte-Restitue,6,Rural à habitat dispersé,399,0.0,0.0,0.0,0.0,0.0,77.58,22.42,Rural
02023,Armentières-sur-Ourcq,6,Rural à habitat dispersé,99,0.0,0.0,0.0,0.0,0.0,86.41,13.59,Rural
02024,Arrancy,7,Rural à habitat très dispersé,47,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
02025,Artemps,6,Rural à habitat dispersé,365,0.0,0.0,0.0,0.0,0.0,96.83,3.17,Rural
02027,Assis-sur-Serre,6,Rural à habitat dispersé,206,0.0,0.0,0.0,0.0,0.0,74.0,26.0,Rural
02028,Athies-sous-Laon,5,Bourgs ruraux,2601,0.0,0.0,0.0,0.0,87.02,12.29,0.69,Rural
02029,Attilly,6,Rural à habitat dispersé,348,0.0,0.0,0.0,0.0,0.0,78.29,21.71,Rural
02030,Aubencheul-aux-Bois,6,Rural à habitat dispersé,248,0.0,0.0,0.0,0.0,0.0,86.84,13.16,Rural
02031,Aubenton,6,Rural à habitat dispersé,660,0.0,0.0,0.0,0.0,0.0,83.84,16.16,Rural
02032,Aubigny-aux-Kaisnes,6,Rural à habitat dispersé,247,0.0,0.0,0.0,0.0,0.0,88.41,11.59,Rural
02033,Aubigny-en-Laonnois,6,Rural à habitat dispersé,101,0.0,0.0,0.0,0.0,0.0,81.22,18.78,Rural
02034,Audignicourt,6,Rural à habitat dispersé,116,0.0,0.0,0.0,0.0,0.0,75.23,24.77,Rural
02035,Audigny,6,Rural à habitat dispersé,281,0.0,0.0,0.0,0.0,0.0,88.62,11.38,Rural
02036,Augy,6,Rural à habitat dispersé,70,0.0,0.0,0.0,0.0,0.0,97.52,2.48,Rural
02037,Aulnois-sous-Laon,5,Bourgs ruraux,1369,0.0,0.0,0.0,0.0,78.78,18.88,2.34,Rural
02038,Les Autels,7,Rural à habitat très dispersé,62,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
02039,Autremencourt,6,Rural à habitat dispersé,175,0.0,0.0,0.0,0.0,0.0,90.21,9.79,Rural
02040,Autreppes,6,Rural à habitat dispersé,176,0.0,0.0,0.0,0.0,0.0,65.29,34.71,Rural
02041,Autreville,5,Bourgs ruraux,805,0.0,0.0,0.0,0.0,56.46,43.54,0.0,Rural
02042,Azy-sur-Marne,6,Rural à habitat dispersé,375,0.0,0.0,0.0,0.0,0.0,99.49,0.51,Rural
02043,Bagneux,6,Rural à habitat dispersé,63,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
02044,Bancigny,7,Rural à habitat très dispersé,25,0.0,0.0,0.0,0.0,0.0,19.05,80.95,Rural
02046,Barenton-Bugny,6,Rural à habitat dispersé,557,0.0,0.0,0.0,0.0,0.0,96.18,3.82,Rural
02047,Barenton-Cel,6,Rural à habitat dispersé,108,0.0,0.0,0.0,0.0,0.0,77.12,22.88,Rural
02048,Barenton-sur-Serre,6,Rural à habitat dispersé,130,0.0,0.0,0.0,0.0,0.0,98.51,1.49,Rural
02049,Barisis-aux-Bois,5,Bourgs ruraux,739,0.0,0.0,0.0,0.0,86.36,0.0,13.64,Rural
02050,Barzy-en-Thiérache,6,Rural à habitat dispersé,319,0.0,0.0,0.0,0.0,0.0,52.24,47.76,Rural
02051,Barzy-sur-Marne,6,Rural à habitat dispersé,392,0.0,0.0,0.0,0.0,0.0,96.58,3.42,Rural
02052,Bassoles-Aulers,6,Rural à habitat dispersé,129,0.0,0.0,0.0,0.0,0.0,78.28,21.72,Rural
02053,Vallées en Champagne,7,Rural à habitat très dispersé,581,0.0,0.0,0.0,0.0,0.0,48.43,51.57,Rural
02054,Bazoches-et-Saint-Thibaut,6,Rural à habitat dispersé,524,0.0,0.0,0.0,0.0,0.0,96.8331598513011,3.16684014869888,Rural
02055,Beaumé,7,Rural à habitat très dispersé,86,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
02056,Beaumont-en-Beine,6,Rural à habitat dispersé,176,0.0,0.0,0.0,0.0,0.0,80.56,19.44,Rural
02057,Beaurevoir,5,Bourgs ruraux,1368,0.0,0.0,0.0,0.0,57.78,40.12,2.09,Rural
02058,Beaurieux,6,Rural à habitat dispersé,832,0.0,0.0,0.0,0.0,0.0,97.27,2.73,Rural
02059,Beautor,4,Ceintures urbaines,2672,0.0,0.0,0.0,87.44,0.0,10.75,1.81,Urbain
02060,Beauvois-en-Vermandois,6,Rural à habitat dispersé,252,0.0,0.0,0.0,0.0,0.0,98.43,1.57,Rural
02061,Becquigny,6,Rural à habitat dispersé,258,0.0,0.0,0.0,0.0,0.0,76.69,23.31,Rural
02062,Belleau,6,Rural à habitat dispersé,134,0.0,0.0,0.0,0.0,0.0,54.1,45.9,Rural
02063,Bellenglise,6,Rural à habitat dispersé,380,0.0,0.0,0.0,0.0,0.0,99.5,0.5,Rural
02064,Belleu,2,Centres urbains intermédiaires,3693,0.0,84.05,0.0,9.02,0.0,6.56,0.38,Urbain
02065,Bellicourt,5,Bourgs ruraux,574,0.0,0.0,0.0,0.0,81.98,0.0,18.02,Rural
02066,Benay,6,Rural à habitat dispersé,191,0.0,0.0,0.0,0.0,0.0,85.42,14.58,Rural
02067,Bergues-sur-Sambre,6,Rural à habitat dispersé,208,0.0,0.0,0.0,0.0,0.0,69.44,30.56,Rural
02068,Berlancourt,7,Rural à habitat très dispersé,83,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
02069,Berlise,7,Rural à habitat très dispersé,105,0.0,0.0,0.0,0.0,0.0,20.63,79.37,Rural
02070,Bernot,6,Rural à habitat dispersé,438,0.0,0.0,0.0,0.0,0.0,98.88,1.12,Rural
02071,Berny-Rivière,6,Rural à habitat dispersé,641,0.0,0.0,0.0,0.0,0.93,97.67,1.4,Rural
02072,Berrieux,6,Rural à habitat dispersé,180,0.0,0.0,0.0,0.0,0.0,90.67,9.33,Rural
02073,Berry-au-Bac,6,Rural à habitat dispersé,703,0.0,0.0,0.0,0.0,0.0,96.32,3.68,Rural
02074,Bertaucourt-Epourdon,6,Rural à habitat dispersé,587,0.0,0.0,0.0,0.0,0.0,92.72,7.28,Rural
02075,Berthenicourt,5,Bourgs ruraux,193,0.0,0.0,0.0,0.0,59.95,40.05,0.0,Rural
02076,Bertricourt,6,Rural à habitat dispersé,149,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
02078,Besmé,6,Rural à habitat dispersé,167,0.0,0.0,0.0,0.0,0.0,87.92,12.08,Rural
02079,Besmont,7,Rural à habitat très dispersé,142,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
02080,Besny-et-Loizy,6,Rural à habitat dispersé,322,0.0,0.0,0.0,0.0,0.0,82.77,17.23,Rural
02081,Béthancourt-en-Vaux,6,Rural à habitat dispersé,428,0.0,0.0,0.0,0.0,0.0,94.43,5.57,Rural
