"INSEE_COM","annee","nb_chomeurs"
"62401",2017,365
"62402",2016,25
"62402",2017,20
"62403",2016,130
"62403",2017,120
"62404",2016,10
"62404",2017,10
"62405",2016,30
"62405",2017,30
"62406",2016,15
"62406",2017,10
"62407",2016,60
"62407",2017,60
"62408",2016,100
"62408",2017,120
"62409",2016,15
"62409",2017,20
"62410",2016,20
"62410",2017,20
"62411",2016,5
"62411",2017,5
"62412",2016,70
"62412",2017,80
"62413",2016,1420
"62413",2017,1440
"62414",2016,15
"62414",2017,10
"62415",2016,10
"62415",2017,15
"62416",2016,15
"62416",2017,20
"62418",2016,10
"62418",2017,10
"62419",2016,15
"62419",2017,15
"62421",2016,30
"62421",2017,35
"62422",2016,50
"62422",2017,45
"62423",2016,100
"62423",2017,115
"62424",2016,20
"62424",2017,25
"62425",2016,5
"62425",2017,5
"62426",2016,15
"62426",2017,15
"62427",2016,2980
"62427",2017,3105
"62428",2016,20
"62428",2017,25
"62429",2016,20
"62429",2017,20
"62430",2016,20
"62430",2017,25
"62432",2016,20
"62432",2017,20
"62433",2016,5
"62433",2017,5
"62434",2016,10
"62434",2017,10
"62435",2016,5
"62435",2017,5
"62436",2016,10
"62436",2017,15
"62437",2016,25
"62437",2017,25
"62438",2016,30
"62438",2017,45
"62439",2016,25
"62439",2017,35
"62440",2016,70
"62440",2017,90
"62441",2016,15
"62441",2017,15
"62442",2016,30
"62442",2017,25
"62443",2016,595
"62443",2017,610
"62444",2016,20
"62444",2017,15
"62445",2016,55
"62445",2017,60
"62446",2016,40
"62446",2017,50
"62447",2016,440
"62447",2017,450
"62448",2016,120
"62448",2017,135
"62449",2016,10
"62449",2017,10
"62450",2016,15
"62450",2017,10
"62451",2016,40
"62451",2017,40
"62452",2016,65
"62452",2017,65
"62453",2016,5
"62453",2017,5
"62454",2016,130
"62454",2017,120
"62455",2016,5
"62455",2017,5
"62456",2016,50
"62456",2017,60
"62457",2016,755
"62457",2017,745
"62458",2016,105
"62458",2017,105
"62459",2016,15
"62459",2017,15
"62460",2016,15
"62460",2017,15
"62462",2016,10
"62462",2017,10
"62463",2016,35
"62463",2017,40
"62464",2016,295
"62464",2017,320
"62465",2016,15
"62465",2017,15
"62466",2016,15
"62466",2017,20
"62467",2016,15
"62467",2017,15
"62468",2016,15
"62468",2017,15
"62469",2016,55
"62469",2017,50
"62470",2016,5
"62470",2017,5
"62471",2016,75
"62471",2017,80
"62472",2016,10
"62472",2017,5
"62473",2016,755
"62473",2017,745
"62474",2016,80
"62474",2017,90
"62475",2016,15
"62475",2017,15
"62476",2016,55
"62476",2017,50
"62477",2016,30
"62477",2017,30
"62478",2016,15
"62478",2017,25
"62479",2016,125
"62479",2017,130
"62480",2016,225
"62480",2017,240
"62481",2016,10
"62481",2017,10
"62483",2016,15
"62483",2017,20
"62484",2016,25
"62484",2017,25
"62485",2016,35
"62485",2017,35
"62486",2016,70
"62486",2017,70
"62487",2016,75
"62487",2017,85
"62488",2016,40
"62488",2017,40
"62489",2016,270
"62489",2017,285
"62490",2016,15
"62490",2017,10
"62491",2016,270
"62491",2017,285
"62492",2016,15
"62492",2017,15
"62493",2016,10
"62493",2017,20
"62494",2016,5
"62494",2017,5
"62495",2016,30
"62495",2017,25
"62496",2016,15
"62496",2017,20
"62497",2016,660
"62497",2017,665
"62498",2016,4155
"62498",2017,4230
"62499",2016,20
"62499",2017,20
"62500",2016,35
"62500",2017,30
"62501",2016,15
"62501",2017,15
"62502",2016,255
"62502",2017,265
"62503",2016,15
"62503",2017,15
"62504",2016,15
"62504",2017,20
"62505",2016,25
"62505",2017,30
"62506",2016,120
"62506",2017,135
"62507",2016,20
"62507",2017,15
"62508",2016,25
"62508",2017,25
"62509",2016,25
"62509",2017,25
"62510",2016,3485
"62510",2017,3560
"62511",2016,5
"62511",2017,5
"62512",2016,30
"62512",2017,30
"62513",2016,10
"62513",2017,10
"62514",2016,15
"62514",2017,20
"62515",2016,25
"62515",2017,20
"62516",2016,1040
"62516",2017,1065
"62517",2016,10
"62517",2017,10
"62518",2016,10
"62518",2017,15
"62519",2016,40
"62519",2017,40
"62520",2016,140
"62520",2017,135
"62521",2016,10
"62521",2017,25
"62522",2016,15
"62522",2017,20
"62523",2016,655
"62523",2017,605
"62524",2016,110
"62524",2017,120
"62525",2016,1015
"62525",2017,1050
"62526",2016,10
"62526",2017,15
"62527",2016,20
"62527",2017,15
"62528",2016,625
"62528",2017,605
"62529",2016,65
"62529",2017,80
"62530",2016,30
"62530",2017,35
"62531",2016,80
"62531",2017,85
"62532",2016,110
"62532",2017,125
"62533",2016,15
"62533",2017,15
"62534",2016,360
"62534",2017,350
"62535",2016,15
"62535",2017,10
"62536",2016,40
"62536",2017,40
"62537",2016,10
"62537",2017,10
"62538",2016,35
"62538",2017,35
"62539",2016,15
"62539",2017,10
"62540",2016,115
"62540",2017,130
"62541",2016,5
"62541",2017,5
"62542",2016,15
"62542",2017,15
"62543",2016,165
"62543",2017,170
"62544",2016,10
"62544",2017,10
"62545",2016,5
"62545",2017,5
"62546",2016,10
"62546",2017,20
"62547",2016,0
"62547",2017,0
"62548",2016,920
"62548",2017,920
"62550",2016,115
"62550",2017,100
"62551",2016,15
"62551",2017,15
"62552",2016,90
"62552",2017,100
"62553",2016,25
"62553",2017,25
"62554",2016,5
"62554",2017,5
"62555",2016,725
"62555",2017,725
"62556",2016,15
"62556",2017,20
"62557",2016,145
"62557",2017,155
"62558",2016,10
"62558",2017,15
"62559",2016,75
"62559",2017,75
"62560",2016,465
"62560",2017,470
"62561",2016,10
"62561",2017,10
"62562",2016,10
"62562",2017,15
"62563",2016,865
"62563",2017,905
"62564",2016,15
"62564",2017,15
"62565",2016,5
"62565",2017,10
"62566",2016,50
"62566",2017,50
"62567",2016,40
"62567",2017,45
"62568",2016,45
"62568",2017,45
"62569",2016,50
"62569",2017,60
"62570",2016,1180
"62570",2017,1200
"62571",2016,285
"62571",2017,285
"62572",2016,55
"62572",2017,70
"62573",2016,330
"62573",2017,320
"62574",2016,15
"62574",2017,15
"62576",2016,10
"62576",2017,20
"62577",2016,5
"62577",2017,5
"62578",2016,5
"62578",2017,0
"62579",2016,35
"62579",2017,35
"62580",2016,25
"62580",2017,20
"62581",2016,25
"62581",2017,30
"62582",2016,40
"62582",2017,45
"62583",2016,55
"62583",2017,50
"62584",2016,80
"62584",2017,85
"62585",2016,25
"62585",2017,25
"62586",2016,15
"62586",2017,20
"62587",2016,1080
"62587",2017,1130
"62588",2016,165
"62588",2017,165
"62589",2016,50
"62589",2017,55
"62590",2016,5
"62590",2017,5
"62591",2016,5
"62591",2017,5
"62592",2016,30
"62592",2017,25
"62593",2016,5
"62593",2017,0
"62594",2016,30
"62594",2017,30
"62595",2016,85
"62595",2017,80
"62596",2016,20
"62596",2017,15
"62597",2016,20
"62597",2017,20
"62598",2016,60
"62598",2017,60
"62599",2016,15
"62599",2017,20
"62600",2016,5
"62600",2017,10
"62601",2016,10
"62601",2017,15
"62602",2016,15
"62602",2017,20
"62603",2016,100
"62603",2017,105
"62604",2016,335
"62604",2017,330
"62605",2016,0
"62605",2017,0
"62606",2016,65
"62606",2017,55
"62607",2016,5
"62607",2017,5
"62608",2016,15
"62608",2017,15
"62609",2016,55
"62609",2017,70
"62610",2016,75
"62610",2017,75
"62611",2016,25
"62611",2017,25
"62612",2016,25
"62612",2017,35
"62613",2016,70
"62613",2017,75
"62614",2016,40
"62614",2017,40
"62615",2016,15
"62615",2017,15
"62616",2016,10
"62616",2017,10
"62617",2016,1255
"62617",2017,1270
"62618",2016,100
"62618",2017,85
"62619",2016,10
"62619",2017,10
"62620",2016,105
"62620",2017,100
"62621",2016,135
"62621",2017,135
"62622",2016,20
"62622",2017,20
"62623",2016,60
"62623",2017,70
"62624",2016,705
"62624",2017,740
"62625",2016,5
"62625",2017,5
"62626",2016,210
"62626",2017,210
"62627",2016,50
"62627",2017,55
"62628",2016,695
"62628",2017,690
"62629",2016,10
"62629",2017,5
"62630",2016,15
"62630",2017,15
"62631",2016,20
"62631",2017,20
"62632",2016,35
"62632",2017,35
"62633",2016,15
"62633",2017,15
"62634",2016,95
"62634",2017,95
"62635",2016,15
"62635",2017,10
"62636",2016,15
"62636",2017,15
"62637",2016,1110
"62637",2017,1140
"62638",2016,100
"62638",2017,100
"62639",2016,20
"62639",2017,20
"62640",2016,30
"62640",2017,30
"62641",2016,10
"62641",2017,10
"62642",2016,65
"62642",2017,65
"62643",2016,1525
"62643",2017,1475
"62644",2016,45
"62644",2017,50
"62645",2016,430
"62645",2017,445
"62646",2016,55
"62646",2017,45
"62647",2016,80
"62647",2017,65
"62648",2016,40
"62648",2017,35
"62649",2016,65
"62649",2017,80
"62650",2016,30
"62650",2017,40
"62651",2016,40
"62651",2017,35
"62652",2016,145
"62652",2017,140
"62653",2016,20
"62653",2017,30
"62654",2016,55
"62654",2017,50
"62655",2016,25
"62655",2017,20
"62656",2016,60
"62656",2017,55
"62657",2016,30
"62657",2017,30
"62658",2016,5
"62658",2017,5
"62659",2016,5
"62659",2017,5
"62660",2016,30
"62660",2017,30
"62661",2016,40
"62661",2017,45
"62662",2016,50
"62662",2017,60
"62663",2016,20
"62663",2017,30
"62664",2016,15
"62664",2017,15
"62665",2016,10
"62665",2017,15
"62666",2016,375
"62666",2017,360
"62667",2016,1250
"62667",2017,1305
"62668",2016,15
"62668",2017,15
"62669",2016,20
"62669",2017,20
"62670",2016,35
"62670",2017,45
"62671",2016,30
"62671",2017,35
"62672",2016,55
"62672",2017,60
"62673",2016,45
"62673",2017,50
"62674",2016,40
"62674",2017,35
"62675",2016,15
"62675",2017,15
"62676",2016,45
"62676",2017,30
"62677",2016,35
"62677",2017,40
"62678",2016,40
"62678",2017,35
"62679",2016,30
"62679",2017,25
"62680",2016,55
"62680",2017,40
"62681",2016,40
"62681",2017,50
"62682",2016,0
"62682",2017,5
"62683",2016,20
"62683",2017,20
"62684",2016,195
"62684",2017,185
"62685",2016,20
"62685",2017,20
"62686",2016,20
"62686",2017,35
"62688",2016,325
"62688",2017,315
"62689",2016,20
"62689",2017,15
"62690",2016,15
"62690",2017,15
"62691",2016,55
"62691",2017,45
"62692",2016,20
"62692",2017,25
"62693",2016,45
"62693",2017,50
"62694",2016,15
"62694",2017,10
"62695",2016,20
"62695",2017,20
"62696",2016,25
"62696",2017,15
"62697",2016,15
"62697",2017,15
"62698",2016,20
"62698",2017,20
"62699",2016,40
"62699",2017,45
"62700",2016,15
"62700",2017,20
"62701",2016,20
"62701",2017,20
"62702",2016,30
"62702",2017,25
"62703",2016,25
"62703",2017,25
"62704",2016,40
"62704",2017,40
"62705",2016,195
"62705",2017,195
"62706",2016,140
"62706",2017,140
"62708",2016,0
"62708",2017,0
"62709",2016,15
"62709",2017,20
"62710",2016,10
"62710",2017,15
"62711",2016,245
"62711",2017,270
"62712",2016,50
"62712",2017,65
"62713",2016,80
"62713",2017,75
"62714",2016,40
"62714",2017,35
"62715",2016,15
"62715",2017,20
"62716",2016,35
"62716",2017,35
"62717",2016,35
"62717",2017,35
"62718",2016,105
"62718",2017,100
"62719",2016,15
"62719",2017,20
"62720",2016,5
"62720",2017,5
"62721",2016,90
"62721",2017,90
"62722",2016,0
"62722",2017,5
"62723",2016,10
"62723",2017,10
"62724",2016,1030
"62724",2017,1110
"62725",2016,10
"62725",2017,5
"62726",2016,10
"62726",2017,10
"62727",2016,105
"62727",2017,100
"62728",2016,55
"62728",2017,60
"62729",2016,10
"62729",2017,10
"62730",2016,125
"62730",2017,120
"62731",2016,30
"62731",2017,25
"62732",2016,20
"62732",2017,20
"62733",2016,15
"62733",2017,15
"62734",2016,50
"62734",2017,40
"62735",2016,175
"62735",2017,165
"62736",2016,220
"62736",2017,220
"62737",2016,600
"62737",2017,600
"62738",2016,15
"62738",2017,15
"62739",2016,30
"62739",2017,25
"62740",2016,15
"62740",2017,15
"62741",2016,5
"62741",2017,10
"62742",2016,15
"62742",2017,10
"62744",2016,205
"62744",2017,200
"62745",2016,15
"62745",2017,15
"62746",2016,545
"62746",2017,585
"62747",2016,25
"62747",2017,30
"62748",2016,120
"62748",2017,145
"62749",2016,25
"62749",2017,25
"62750",2016,45
"62750",2017,55
"62751",2016,45
"62751",2017,50
"62752",2016,60
"62752",2017,60
"62753",2016,590
"62753",2017,625
"62754",2016,25
"62754",2017,25
"62755",2016,245
"62755",2017,225
"62756",2016,130
"62756",2017,145
"62757",2016,410
"62757",2017,435
"62758",2016,1140
"62758",2017,1145
"62759",2016,25
"62759",2017,20
"62760",2016,25
"62760",2017,20
"62761",2016,5
"62761",2017,5
"62762",2016,5
"62762",2017,5
"62763",2016,55
"62763",2017,55
"62764",2016,500
"62764",2017,525
"62765",2016,2155
"62765",2017,2145
"62766",2016,70
"62766",2017,75
"62767",2016,525
"62767",2017,530
"62768",2016,10
"62768",2017,10
"62769",2016,40
"62769",2017,45
"62770",2016,150
"62770",2017,165
"62771",2016,1245
"62771",2017,1230
"62772",2016,35
"62772",2017,40
"62773",2016,375
"62773",2017,420
"62774",2016,420
"62774",2017,430
"62775",2016,20
"62775",2017,25
"62776",2016,10
"62776",2017,20
"62777",2016,5
"62777",2017,10
"62778",2016,5
"62778",2017,10
"62779",2016,15
"62779",2017,10
"62780",2016,35
"62780",2017,40
"62781",2016,40
"62781",2017,45
"62782",2016,35
"62782",2017,30
"62783",2016,25
"62783",2017,35
"62784",2016,45
"62784",2017,55
"62785",2016,60
"62785",2017,65
"62786",2016,10
"62786",2017,15
"62787",2016,20
"62787",2017,20
"62788",2016,55
"62788",2017,55
"62789",2016,20
"62789",2017,25
"62790",2016,10
"62790",2017,5
"62791",2016,5
"62791",2017,5
"62792",2016,85
"62792",2017,85
"62793",2016,70
"62793",2017,60
"62794",2016,40
"62794",2017,35
"62795",2016,5
"62795",2017,5
"62796",2016,25
"62796",2017,25
"62797",2016,15
"62797",2017,10
"62798",2016,10
"62798",2017,10
"62799",2016,40
"62799",2017,55
"62800",2016,35
"62800",2017,40
"62801",2016,145
"62801",2017,145
"62802",2016,10
"62802",2017,5
"62803",2016,35
"62803",2017,35
"62804",2016,30
"62804",2017,30
"62805",2016,15
"62805",2017,15
"62806",2016,10
"62806",2017,5
"62808",2016,25
"62808",2017,20
"62809",2016,10
"62809",2017,10
"62810",2016,60
"62810",2017,65
"62811",2016,85
"62811",2017,80
"62812",2016,65
"62812",2017,65
"62813",2016,30
"62813",2017,35
"62814",2016,15
"62814",2017,15
"62815",2016,10
"62815",2017,15
"62816",2016,15
"62816",2017,10
"62817",2016,90
"62817",2017,85
"62818",2016,15
"62818",2017,10
"62819",2016,80
"62819",2017,85
"62820",2016,50
"62820",2017,50
"62821",2016,25
"62821",2017,25
"62822",2016,5
"62822",2017,10
"62823",2016,10
"62823",2017,5
"62824",2016,20
"62824",2017,20
"62825",2016,50
"62825",2017,50
"62826",2016,305
"62826",2017,315
"62827",2016,175
"62827",2017,165
"62828",2016,0
"62828",2017,0
"62829",2016,25
"62829",2017,25
"62830",2016,20
"62830",2017,20
"62831",2016,20
"62831",2017,20
"62832",2016,30
"62832",2017,30
"62833",2016,5
"62833",2017,5
"62834",2016,20
"62834",2017,15
"62835",2016,30
"62835",2017,40
"62836",2016,40
"62836",2017,50
"62837",2016,35
"62837",2017,35
"62838",2016,5
"62838",2017,10
"62839",2016,65
"62839",2017,65
"62840",2016,15
"62840",2017,15
"62841",2016,185
"62841",2017,200
"62842",2016,775
"62842",2017,735
"62843",2016,10
"62843",2017,10
"62844",2016,40
"62844",2017,35
"62845",2016,25
"62845",2017,25
"62846",2016,390
"62846",2017,415
"62847",2016,140
"62847",2017,140
"62848",2016,305
"62848",2017,310
"62849",2016,160
"62849",2017,165
"62850",2016,20
"62850",2017,25
"62851",2016,40
"62851",2017,45
"62852",2016,125
"62852",2017,115
"62853",2016,35
"62853",2017,30
"62854",2016,35
"62854",2017,30
"62855",2016,15
"62855",2017,20
"62856",2016,35
"62856",2017,25
"62857",2016,5
"62857",2017,5
"62858",2016,15
"62858",2017,15
"62859",2016,20
"62859",2017,20
"62860",2016,5
"62860",2017,10
"62861",2016,240
"62861",2017,265
"62862",2016,10
"62862",2017,5
"62863",2016,265
"62863",2017,275
"62864",2016,45
"62864",2017,45
"62865",2016,395
"62865",2017,425
"62866",2016,40
"62866",2017,30
"62867",2016,25
"62867",2017,25
"62868",2016,35
"62868",2017,25
"62869",2016,50
"62869",2017,50
"62870",2016,60
"62870",2017,60
"62871",2016,25
"62871",2017,20
"62872",2016,20
"62872",2017,20
"62873",2016,30
"62873",2017,35
"62874",2016,35
"62874",2017,40
"62875",2016,95
"62875",2017,85
"62876",2016,10
"62876",2017,10
"62877",2016,15
"62877",2017,15
"62878",2016,20
"62878",2017,10
"62879",2016,20
"62879",2017,15
"62880",2016,15
"62880",2017,15
"62881",2016,30
"62881",2017,25
"62882",2016,100
"62882",2017,90
"62883",2016,15
"62883",2017,15
"62885",2016,15
"62885",2017,15
"62886",2016,20
"62886",2017,15
"62887",2016,25
"62887",2017,15
"62888",2016,5
"62888",2017,10
"62889",2016,35
"62889",2017,45
"62890",2016,5
"62890",2017,5
"62891",2016,10
"62891",2017,15
"62892",2016,30
"62892",2017,20
"62893",2016,580
"62893",2017,585
"62894",2016,410
"62894",2017,430
"62895",2016,1050
"62895",2017,1050
"62896",2016,50
"62896",2017,40
"62897",2016,35
"62897",2017,35
"62898",2016,15
"62898",2017,20
"62899",2016,75
"62899",2017,80
"62900",2016,40
"62900",2017,45
"62901",2016,80
"62901",2017,70
"62902",2016,305
"62902",2017,325
"62903",2016,45
"62903",2017,45
"62904",2016,45
"62904",2017,55
"62905",2016,45
"62905",2017,55
"62906",2016,145
"62906",2017,165
"62907",2016,1020
"62907",2017,1025
"62908",2016,90
"62908",2017,85
"62909",2016,40
"62909",2017,40
"63001",2016,205
"63001",2017,230
"63002",2016,10
"63002",2017,5
"63003",2016,460
"63003",2017,475
"63004",2016,110
"63004",2017,115
"63005",2016,30
"63005",2017,25
"63006",2016,5
"63006",2017,5
"63007",2016,15
"63007",2017,10
"63008",2016,50
"63008",2017,50
"63009",2016,35
"63009",2017,45
"63010",2016,150
"63010",2017,135
"63011",2016,10
"63011",2017,5
"63012",2016,65
"63012",2017,65
"63013",2016,60
"63013",2017,65
"63014",2016,725
"63014",2017,710
"63015",2016,25
"63015",2017,25
"63016",2016,60
"63016",2017,65
"63017",2016,10
"63017",2017,10
"63019",2016,385
"63019",2017,380
"63020",2016,25
"63020",2017,25
"63021",2016,35
"63021",2017,35
"63022",2016,205
"63022",2017,200
"63023",2016,25
"63023",2017,30
"63024",2016,10
"63024",2017,5
"63025",2016,5
"63025",2017,5
"63026",2016,140
"63026",2017,145
"63027",2016,5
"63027",2017,5
"63028",2016,15
"63028",2017,20
"63029",2016,15
"63029",2017,20
"63030",2016,20
"63030",2017,20
"63031",2016,50
"63031",2017,50
"63032",2016,835
"63032",2017,810
"63033",2016,20
"63033",2017,25
"63034",2016,105
"63034",2017,105
"63035",2016,70
"63035",2017,70
"63036",2016,30
"63036",2017,25
"63037",2016,25
"63037",2017,30
"63038",2016,110
"63038",2017,130
"63039",2016,20
"63039",2017,25
"63040",2016,390
"63040",2017,425
"63041",2016,20
"63041",2017,20
"63042",2016,210
"63042",2017,235
"63043",2016,35
"63043",2017,40
"63044",2016,35
"63044",2017,25
"63045",2016,35
"63045",2017,45
"63046",2016,25
"63046",2017,30
"63047",2016,230
"63047",2017,230
"63048",2016,55
"63048",2017,60
"63049",2016,50
"63049",2017,40
"63050",2016,300
"63050",2017,320
"63051",2016,35
"63051",2017,35
"63052",2016,80
"63052",2017,80
"63053",2016,10
"63053",2017,10
"63054",2016,40
"63054",2017,40
"63055",2016,50
"63055",2017,65
"63056",2016,35
"63056",2017,40
"63057",2016,20
"63057",2017,15
"63058",2016,35
"63058",2017,45
"63059",2016,10
"63059",2017,5
"63060",2016,10
"63060",2017,15
"63061",2016,35
"63061",2017,30
"63062",2016,10
"63062",2017,10
"63063",2016,575
"63063",2017,585
"63064",2016,0
"63064",2017,0
"63065",2016,15
"63065",2017,15
"63066",2016,130
"63066",2017,135
"63067",2016,5
"63067",2017,10
"63069",2016,345
"63069",2017,335
"63070",2016,325
"63070",2017,315
"63071",2016,40
"63071",2017,50
"63072",2016,125
"63072",2017,120
"63073",2016,35
"63073",2017,40
"63074",2016,20
"63074",2017,15
"63075",2016,1280
"63075",2017,1310
"63076",2016,15
"63076",2017,10
"63077",2016,35
"63077",2017,30
"63079",2016,10
"63079",2017,15
"63080",2016,130
"63080",2017,135
"63081",2016,20
"63081",2017,25
"63082",2016,20
"63082",2017,20
"63083",2016,50
"63083",2017,45
"63084",2016,100
"63084",2017,95
"63085",2016,70
"63085",2017,80
"63086",2016,25
"63086",2017,25
"63087",2016,0
"63087",2017,0
"63088",2016,5
"63088",2017,10
"63089",2016,90
"63089",2017,85
"63090",2016,30
"63090",2017,30
"63091",2016,80
"63091",2017,90
"63092",2016,110
"63092",2017,115
"63093",2016,65
"63093",2017,85
"63094",2016,30
"63094",2017,25
"63095",2016,25
"63095",2017,25
"63096",2016,25
"63096",2017,35
"63097",2016,5
"63097",2017,10
"63098",2016,15
"63098",2017,10
"63099",2016,205
"63099",2017,205
"63100",2016,25
"63100",2017,30
"63101",2016,5
"63101",2017,0
"63102",2016,95
"63102",2017,85
"63103",2016,500
"63103",2017,505
"63104",2016,10
"63104",2017,10
"63105",2016,15
"63105",2017,15
"63106",2016,105
"63106",2017,105
"63107",2016,30
"63107",2017,25
"63108",2016,35
"63108",2017,40
"63109",2016,55
"63109",2017,65
"63110",2016,25
"63110",2017,20
"63111",2016,10
"63111",2017,15
"63112",2016,30
"63112",2017,30
"63113",2016,14795
"63113",2017,15035
"63114",2016,10
"63114",2017,10
"63115",2016,10
"63115",2017,10
"63116",2016,180
"63116",2017,170
"63117",2016,5
"63117",2017,5
"63118",2016,20
"63118",2017,15
"63119",2016,10
"63119",2017,20
"63120",2016,40
"63120",2017,45
"63121",2016,100
"63121",2017,115
"63122",2016,5
"63122",2017,5
"63123",2016,15
"63123",2017,15
"63124",2016,1530
"63124",2017,1525
"63125",2016,430
"63125",2017,450
"63126",2016,65
"63126",2017,75
"63128",2016,85
"63128",2017,95
"63129",2016,10
"63129",2017,5
"63130",2016,10
"63130",2017,10
"63131",2016,80
"63131",2017,95
"63132",2016,90
"63132",2017,90
"63134",2016,5
"63134",2017,0
"63135",2016,35
"63135",2017,35
"63136",2016,25
"63136",2017,30
"63137",2016,10
"63137",2017,5
"63138",2016,65
"63138",2017,65
"63139",2016,50
"63139",2017,45
"63140",2016,10
"63140",2017,10
"63141",2016,95
"63141",2017,115
"63142",2016,20
"63142",2017,15
"63143",2016,65
"63143",2017,65
"63144",2016,15
"63144",2017,20
"63145",2016,15
"63145",2017,15
"63146",2016,40
"63146",2017,50
"63147",2016,10
"63147",2017,15
"63148",2016,145
"63148",2017,145
"63149",2016,25
"63149",2017,35
"63150",2016,65
"63150",2017,75
"63151",2016,95
"63151",2017,100
"63152",2016,20
"63152",2017,15
"63153",2016,10
"63153",2017,10
"63154",2016,35
"63154",2017,40
"63155",2016,30
"63155",2017,25
"63156",2016,5
"63156",2017,5
"63157",2016,30
"63157",2017,25
"63158",2016,10
"63158",2017,10
"63159",2016,5
"63159",2017,5
"63160",2016,70
"63160",2017,65
"63161",2016,25
"63161",2017,15
"63162",2016,30
"63162",2017,30
"63163",2016,55
"63163",2017,60
"63164",2016,890
"63164",2017,930
"63165",2016,40
"63165",2017,40
"63166",2016,15
"63166",2017,20
"63167",2016,20
"63167",2017,30
"63168",2016,45
"63168",2017,50
"63169",2016,0
"63169",2017,0
"63170",2016,40
"63170",2017,40
"63171",2016,25
"63171",2017,20
"63172",2016,0
"63172",2017,0
"63173",2016,15
"63173",2017,10
"63174",2016,5
"63174",2017,10
"63175",2016,10
"63175",2017,15
"63176",2016,5
"63176",2017,5
"63177",2016,25
"63177",2017,30
"63178",2016,1515
"63178",2017,1585
"63179",2016,60
"63179",2017,60
"63180",2016,60
"63180",2017,70
"63181",2016,35
"63181",2017,35
"63182",2016,65
"63182",2017,70
"63183",2016,0
"63183",2017,0
"63184",2016,35
"63184",2017,35
"63185",2016,75
"63185",2017,70
"63186",2016,15
"63186",2017,15
"63187",2016,30
"63187",2017,35
"63188",2016,45
"63188",2017,40
"63189",2016,25
"63189",2017,30
"63190",2016,15
"63190",2017,15
"63191",2016,5
"63191",2017,5
"63192",2016,30
"63192",2017,35
"63193",2016,605
"63193",2017,655
"63194",2016,25
"63194",2017,30
"63195",2016,540
"63195",2017,545
"63196",2016,50
"63196",2017,55
"63197",2016,5
"63197",2017,5
"63198",2016,75
"63198",2017,75
"63199",2016,40
"63199",2017,45
"63200",2016,65
"63200",2017,65
"63201",2016,90
"63201",2017,105
"63202",2016,15
"63202",2017,15
"63203",2016,50
"63203",2017,55
"63204",2016,75
"63204",2017,75
"63205",2016,25
"63205",2017,25
"63206",2016,75
"63206",2017,90
"63207",2016,70
"63207",2017,65
"63208",2016,20
"63208",2017,25
"63209",2016,15
"63209",2017,15
"63210",2016,285
"63210",2017,305
"63211",2016,90
"63211",2017,95
"63212",2016,70
"63212",2017,65
"63213",2016,130
"63213",2017,120
"63214",2016,305
"63214",2017,310
"63215",2016,50
"63215",2017,50
"63216",2016,10
"63216",2017,15
"63218",2016,15
"63218",2017,20
"63219",2016,35
"63219",2017,40
"63220",2016,5
"63220",2017,5
"63221",2016,5
"63221",2017,5
"63222",2016,55
"63222",2017,55
"63223",2016,45
"63223",2017,50
"63224",2016,110
"63224",2017,105
"63225",2016,70
"63225",2017,75
"63226",2016,215
"63226",2017,225
"63227",2016,155
"63227",2017,150
"63228",2016,25
"63228",2017,25
"63229",2016,85
"63229",2017,90
"63230",2016,10
"63230",2017,15
"63231",2016,190
"63231",2017,195
"63232",2016,50
"63232",2017,55
"63233",2016,70
"63233",2017,65
"63234",2016,60
"63234",2017,60
"63235",2016,30
"63235",2017,35
"63236",2016,135
"63236",2017,130
"63237",2016,25
"63237",2017,25
"63238",2016,10
"63238",2017,10
"63239",2016,45
"63239",2017,50
"63240",2016,30
"63240",2017,30
"63241",2016,25
"63241",2017,25
"63242",2016,30
"63242",2017,35
"63243",2016,25
"63243",2017,25
"63244",2016,90
"63244",2017,100
"63245",2016,230
"63245",2017,240
"63246",2016,55
"63246",2017,50
"63247",2016,55
"63247",2017,60
"63248",2016,50
"63248",2017,45
"63249",2016,50
"63249",2017,45
"63250",2016,70
"63250",2017,75
"63251",2016,15
"63251",2017,15
"63252",2016,20
"63252",2017,20
"63253",2016,20
"63253",2017,15
"63254",2016,110
"63254",2017,100
"63255",2016,50
"63255",2017,45
"63256",2016,15
"63256",2017,10
"63257",2016,45
"63257",2017,40
"63258",2016,60
"63258",2017,65
"63259",2016,15
"63259",2017,20
"63260",2016,15
"63260",2017,10
"63261",2016,50
"63261",2017,45
"63262",2016,180
"63262",2017,170
"63263",2016,180
"63263",2017,190
"63264",2016,20
"63264",2017,15
"63265",2016,120
"63265",2017,120
"63267",2016,30
"63267",2017,30
"63268",2016,15
"63268",2017,15
"63269",2016,50
"63269",2017,55
"63270",2016,40
"63270",2017,35
"63271",2016,135
"63271",2017,150
"63272",2016,155
"63272",2017,185
"63273",2016,85
"63273",2017,85
"63274",2016,10
"63274",2017,15
"63275",2016,65
"63275",2017,65
"63276",2016,195
"63276",2017,205
"63277",2016,5
"63277",2017,5
"63278",2016,25
"63278",2017,30
"63279",2016,15
"63279",2017,15
"63280",2016,25
"63280",2017,25
"63281",2016,45
"63281",2017,55
"63282",2016,110
"63282",2017,125
"63283",2016,30
"63283",2017,40
"63284",2016,780
"63284",2017,835
"63285",2016,70
